epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou
1,0.8295732090870539,0.3460312634706497,0.21347707882523537,0.9909021854400635,4.169802003683998e-10,4.169802003683998e-10
2,0.7624001254638036,0.5374682222803434,0.3712317744890849,0.9839249849319458,4.169802003683998e-10,4.169802003683998e-10
3,0.7465468645095825,0.6172709465026855,0.4493700290719668,0.9640848835309347,0.1797238290309906,0.10222446918487549
4,0.7287406921386719,0.6826678613821665,0.5212141796946526,0.7574044068654379,0.8091496229171753,0.6801376740137736
5,0.7205260793368021,0.6900198012590408,0.5304598088065783,0.7210861047108968,0.7742412487665812,0.6324707468350729
6,0.7106567869583765,0.711979458729426,0.5564583862821261,0.7636330723762512,0.8378030260403951,0.72237761815389
7,0.7007329116264979,0.7353867143392563,0.584408720334371,0.7113459507624308,0.644102950890859,0.47603071729342145
8,0.6974536627531052,0.717884823679924,0.5637452627221743,0.7007553180058798,0.7479820648829142,0.5981322526931763
9,0.6874819348255793,0.7610611021518707,0.617177203297615,0.6975871920585632,0.6814766724904379,0.5182656447092692
10,0.6774880836407343,0.7504832446575165,0.6039450963338217,0.7232418457667033,0.8515244523684183,0.7427020271619161
11,0.6661614378293356,0.7775983562072118,0.6377258400122324,0.67019655307134,0.7424809137980143,0.5925221840540568
12,0.6575112293163935,0.7857793470223745,0.6492654532194138,0.6616731484731039,0.7527495423952738,0.6054674585660299
13,0.6545313745737076,0.7837126006682714,0.6471116443475088,0.6859270135561625,0.6069457332293192,0.4366027315457662
14,0.6426722407341003,0.7783997704585394,0.6397272845109304,0.6585528254508972,0.6728001038233439,0.5079215963681539
15,0.6354656020800272,0.78353251516819,0.6464448322852453,0.64865509668986,0.7279414335886637,0.5734792749087015
16,0.6277677615483602,0.7782704929510752,0.640145535270373,0.6352939605712891,0.7920164068539938,0.6571956276893616
17,0.6183968981107076,0.7988670965035757,0.6668531050284704,0.6416178345680237,0.8696340322494507,0.7698047558466593
18,0.6050700396299362,0.8139112740755081,0.6901230613390604,0.6144103407859802,0.7256379326184591,0.5702563722928365
19,0.5974190483490626,0.7926926265160242,0.6588751524686813,0.6081265608469645,0.8202411333719889,0.6962918837865194
20,0.588827500740687,0.8127019653717676,0.6881215622027715,0.6037693023681641,0.713628093401591,0.5561356743176779
21,0.5773211667935053,0.811198224623998,0.6855939676364263,0.5825039347012838,0.789048453172048,0.6537166237831116
22,0.5656682277719179,0.8110948900381724,0.6861435274283091,0.5643216768900553,0.8371102213859558,0.7203352451324463
23,0.5568161581953367,0.8327921678622564,0.7160016645987829,0.5675973693529764,0.7711043159166971,0.6280959248542786
24,0.5426408275961876,0.838202029466629,0.7237212210893631,0.5710511803627014,0.7145682772000631,0.5572719176610311
25,0.5308107063174248,0.8353334615627924,0.7208787053823471,0.5376459360122681,0.854610284169515,0.7472401857376099
26,0.5280262529850006,0.8304520746072134,0.7130714406569799,0.5738026102383932,0.8738423983256022,0.7768861254056295
27,0.5183126926422119,0.8255847791830698,0.706890732049942,0.5715960264205933,0.8360696236292521,0.7188261946042379
28,0.5060933257142702,0.8291728148857752,0.7114359537760416,0.522033154964447,0.8852456410725912,0.7943083445231119
29,0.48679299155871075,0.8525349746147791,0.7453431934118271,0.5220102270444235,0.6978366573651632,0.5372750560442606
30,0.47951850791772205,0.8397131164868673,0.7258414675792059,0.4938196837902069,0.8005413810412089,0.669062872727712
